entry_time,exit_time,side,entry,sl,tp,exit_price,outcome,raw_R,fee_R,net_R,risk_pct,risk_pct_abs,entry_idx,exit_idx,symbol,year
2021-01-10 11:40:00,2021-01-11 03:35:00,long,3.2313,3.142983624849027,3.584565500603893,3.142983624849027,sl,-1.0,0.032929000935880824,-1.032929000935881,0.02733153070001957,0.02733153070001957,2732,2923,SOLUSDT,2021
2021-01-11 03:45:00,2021-01-11 04:25:00,long,3.1292,3.0346579994123926,3.5073680023504297,3.0346579994123926,sl,-1.0,0.02978866516993462,-1.0297886651699346,0.030212834138951625,0.030212834138951625,2925,2933,SOLUSDT,2021
2021-01-12 14:25:00,2021-01-12 16:05:00,long,3.1577,3.0967008086804246,3.4016967652783023,3.4016967652783023,tp,4.0,0.046589634034836507,3.9534103659651634,0.019317601836645514,0.019317601836645514,3341,3361,SOLUSDT,2021
2021-01-14 17:15:00,2021-01-14 17:55:00,long,3.2644,3.2055280680720473,3.499887727711812,3.2055280680720473,sl,-1.0,0.049904256642969616,-1.0499042566429697,0.018034533736047336,0.018034533736047336,3951,3959,SOLUSDT,2021
2021-01-20 12:00:00,2021-01-20 13:45:00,long,3.3563,3.3111421780478634,3.536931287808547,3.536931287808547,tp,4.0,0.06689140152068547,3.9331085984793144,0.013454644087875544,0.013454644087875544,5616,5637,SOLUSDT,2021
2021-01-24 13:15:00,2021-01-24 14:35:00,long,3.6285,3.5992325390780486,3.7455698436878047,3.5992325390780486,sl,-1.0,0.11157954592332586,-1.111579545923326,0.00806599446657054,0.00806599446657054,6783,6799,SOLUSDT,2021
2021-01-30 22:15:00,2021-01-31 04:05:00,short,4.3239,4.399481162606114,4.021575349575544,4.399481162606114,sl,-1.0,0.05148782931906371,-1.0514878293190637,0.017479859063834507,0.017479859063834507,8619,8689,SOLUSDT,2021
2021-01-31 04:50:00,2021-01-31 06:10:00,short,4.4337,4.478679517527837,4.2537819298886514,4.478679517527837,sl,-1.0,0.08871437977364799,-1.088714379773648,0.010144916780079196,0.010144916780079196,8698,8714,SOLUSDT,2021
2021-02-02 00:05:00,2021-02-02 00:55:00,short,4.6223,4.655785481549272,4.488358073802911,4.488358073802911,tp,4.0,0.12423503582824884,3.875764964171751,0.00724433324303317,0.00724433324303317,9217,9227,SOLUSDT,2021
2021-02-03 16:00:00,2021-02-03 20:30:00,short,5.5957,5.6820403884674064,5.250338446130374,5.6820403884674064,sl,-1.0,0.05832878551271675,-1.0583287855127168,0.015429774374503021,0.015429774374503021,9696,9750,SOLUSDT,2021
